person,noise_type,intensity,ok,similarity,extract_failed,probe_path
Ben_Affleck,blur,3.00000000,1,0.91731960,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,blur,4.00000000,0,0.83126515,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,blur,5.00000000,0,0.71809745,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,occlusion,0.00000000,1,0.99839354,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,occlusion,0.10000000,0,0.49689656,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,occlusion,0.15000000,0,nan,1,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,occlusion,0.20000000,0,nan,1,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,occlusion,0.25000000,0,nan,1,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,occlusion,0.30000000,0,nan,1,Ben_Affleck/Ben_Affleck_0006.jpg
Bill_Clinton,gaussian,0.00000000,1,1.00000000,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,gaussian,0.02000000,1,0.99320924,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,gaussian,0.05000000,1,0.95088351,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,gaussian,0.10000000,1,0.87310386,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,gaussian,0.20000000,0,nan,1,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,gaussian,0.30000000,0,nan,1,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,brightness,1.00000000,1,1.00000000,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,brightness,0.90000000,1,0.99902058,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,brightness,0.80000000,1,0.99723899,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,brightness,0.65000000,1,0.99389386,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,brightness,0.50000000,1,0.98987383,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,brightness,0.35000000,1,0.98454028,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,rotation,0.00000000,1,1.00000000,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,rotation,3.00000000,1,0.99553150,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,rotation,6.00000000,1,0.99301678,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,rotation,10.00000000,1,0.99101424,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,rotation,15.00000000,1,0.99172282,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,rotation,20.00000000,1,0.98834026,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,blur,0.00000000,1,0.99731803,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,blur,1.00000000,1,0.99690765,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,blur,2.00000000,1,0.97988576,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,blur,3.00000000,1,0.92891401,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,blur,4.00000000,1,0.84292442,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,blur,5.00000000,0,0.75406110,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,occlusion,0.00000000,1,0.99947155,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,occlusion,0.10000000,0,0.40223873,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,occlusion,0.15000000,0,0.13601422,0,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,occlusion,0.20000000,0,nan,1,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,occlusion,0.25000000,0,nan,1,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Clinton,occlusion,0.30000000,0,nan,1,Bill_Clinton/Bill_Clinton_0006.jpg
Bill_Frist,gaussian,0.00000000,1,1.00000012,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,gaussian,0.02000000,1,0.98877430,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,gaussian,0.05000000,1,0.95058703,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,gaussian,0.10000000,1,0.88039410,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,gaussian,0.20000000,0,nan,1,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,gaussian,0.30000000,0,nan,1,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,brightness,1.00000000,1,1.00000012,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,brightness,0.90000000,1,0.99952662,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,brightness,0.80000000,1,0.99849421,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,brightness,0.65000000,1,0.99547809,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,brightness,0.50000000,1,0.99066865,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,brightness,0.35000000,1,0.98268116,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,rotation,0.00000000,1,1.00000012,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,rotation,3.00000000,1,0.99848062,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,rotation,6.00000000,1,0.99704736,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,rotation,10.00000000,1,0.99485940,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,rotation,15.00000000,1,0.98989707,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,rotation,20.00000000,1,0.98653877,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,blur,0.00000000,1,0.99540597,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,blur,1.00000000,1,0.99441546,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,blur,2.00000000,1,0.97303593,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,blur,3.00000000,1,0.91874766,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,blur,4.00000000,1,0.82862085,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,blur,5.00000000,0,0.72380877,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,occlusion,0.00000000,1,0.99906242,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,occlusion,0.10000000,0,0.40488166,0,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,occlusion,0.15000000,0,nan,1,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,occlusion,0.20000000,0,nan,1,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,occlusion,0.25000000,0,nan,1,Bill_Frist/Bill_Frist_0006.jpg
Bill_Frist,occlusion,0.30000000,0,nan,1,Bill_Frist/Bill_Frist_0006.jpg
Bill_Gates,gaussian,0.00000000,1,1.00000012,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,gaussian,0.02000000,1,0.99109834,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,gaussian,0.05000000,1,0.95695645,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,gaussian,0.10000000,0,0.88243651,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,gaussian,0.20000000,0,nan,1,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,gaussian,0.30000000,0,nan,1,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,brightness,1.00000000,1,1.00000012,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,brightness,0.90000000,1,0.99921203,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,brightness,0.80000000,1,0.99750042,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,brightness,0.65000000,1,0.99175620,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,brightness,0.50000000,1,0.98433447,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,brightness,0.35000000,1,0.97673202,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,rotation,0.00000000,1,1.00000012,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,rotation,3.00000000,1,0.99691188,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,rotation,6.00000000,1,0.99496657,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,rotation,10.00000000,1,0.99482167,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,rotation,15.00000000,1,0.99594319,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,rotation,20.00000000,1,0.99426484,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,blur,0.00000000,1,0.99259710,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,blur,1.00000000,1,0.99103683,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,blur,2.00000000,1,0.96121490,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,blur,3.00000000,1,0.90328294,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,blur,4.00000000,1,0.79391664,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,blur,5.00000000,0,0.62991661,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,occlusion,0.00000000,1,0.99887180,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,occlusion,0.10000000,0,0.45573717,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,occlusion,0.15000000,0,0.01847874,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,occlusion,0.20000000,0,-0.00057521,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,occlusion,0.25000000,0,-0.00581657,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Gates,occlusion,0.30000000,0,0.00838920,0,Bill_Gates/Bill_Gates_0006.jpg
Bill_Graham,gaussian,0.00000000,1,1.00000000,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,gaussian,0.02000000,1,0.98349631,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,gaussian,0.05000000,1,0.92724860,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,gaussian,0.10000000,1,0.84431428,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,gaussian,0.20000000,0,nan,1,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,gaussian,0.30000000,0,nan,1,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,brightness,1.00000000,1,1.00000000,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,brightness,0.90000000,1,0.99936879,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,brightness,0.80000000,1,0.99792045,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,brightness,0.65000000,1,0.99443895,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,brightness,0.50000000,1,0.98783123,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,brightness,0.35000000,1,0.97746259,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,rotation,0.00000000,1,1.00000000,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,rotation,3.00000000,1,0.99520952,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,rotation,6.00000000,1,0.99504060,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,rotation,10.00000000,1,0.99260873,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,rotation,15.00000000,1,0.99311346,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,rotation,20.00000000,1,0.98996979,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,blur,0.00000000,1,0.99010497,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,blur,1.00000000,1,0.98838651,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,blur,2.00000000,1,0.93834430,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,blur,3.00000000,1,0.85520214,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,blur,4.00000000,1,0.73939872,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,blur,5.00000000,0,0.64594960,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,occlusion,0.00000000,1,0.99939525,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,occlusion,0.10000000,0,0.22505601,0,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,occlusion,0.15000000,0,nan,1,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,occlusion,0.20000000,0,nan,1,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,occlusion,0.25000000,0,nan,1,Bill_Graham/Bill_Graham_0006.jpg
Bill_Graham,occlusion,0.30000000,0,nan,1,Bill_Graham/Bill_Graham_0006.jpg
Bill_McBride,gaussian,0.00000000,1,1.00000012,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,gaussian,0.02000000,1,0.98759288,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,gaussian,0.05000000,1,0.94840264,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,gaussian,0.10000000,1,0.82886207,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,gaussian,0.20000000,0,nan,1,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,gaussian,0.30000000,0,nan,1,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,brightness,1.00000000,1,1.00000012,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,brightness,0.90000000,1,0.99955559,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,brightness,0.80000000,1,0.99850827,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,brightness,0.65000000,1,0.99580443,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,brightness,0.50000000,1,0.99067587,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,brightness,0.35000000,1,0.98016047,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,rotation,0.00000000,1,1.00000012,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,rotation,3.00000000,1,0.99811488,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,rotation,6.00000000,1,0.99643803,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,rotation,10.00000000,1,0.99580288,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,rotation,15.00000000,1,0.99298120,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,rotation,20.00000000,1,0.98601574,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,blur,0.00000000,1,0.99704742,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,blur,1.00000000,1,0.99657398,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,blur,2.00000000,1,0.97810018,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,blur,3.00000000,1,0.92610455,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,blur,4.00000000,1,0.81758487,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,blur,5.00000000,1,0.69777322,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,occlusion,0.00000000,1,0.99907953,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,occlusion,0.10000000,0,0.47326767,0,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,occlusion,0.15000000,0,nan,1,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,occlusion,0.20000000,0,nan,1,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,occlusion,0.25000000,0,nan,1,Bill_McBride/Bill_McBride_0006.jpg
Bill_McBride,occlusion,0.30000000,0,nan,1,Bill_McBride/Bill_McBride_0006.jpg
